city,zone,latitude,longitude,year,month,week,temperature,humidity,rainfall,pop_density,previous_incidents
Coimbatore,Valparai,10.32814,76.9558,2025,4,17,37.7,52.8,75.0,14995,21
Coimbatore,Coimbatore North,11.060874,76.947387,2025,4,17,31.2,65.9,228.3,6918,18
Coimbatore,Coimbatore South,10.982548,76.989055,2025,4,17,29.8,81.7,247.3,6286,3
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,4,17,35.2,47.8,236.9,1601,2
Kanyakumari,Kalkulam,8.18425,77.315512,2025,4,17,36.8,70.6,8.1,6346,22
Kanyakumari,Killiyoor,8.265311,77.217375,2025,4,17,30.7,91.1,30.7,14031,2
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,4,17,24.4,86.5,43.8,4123,35
Kanyakumari,Thovalai,8.231171,77.50597,2025,4,17,29.0,84.6,194.2,13308,0
Kanyakumari,Vilavancode,8.313338,77.206699,2025,4,17,29.4,61.2,33.1,1864,39
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,4,17,36.8,86.1,58.6,12883,41
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,4,17,25.5,51.3,187.9,1108,50
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,4,17,34.1,89.9,207.3,10888,9
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,4,17,36.2,91.4,107.7,12016,45
Tiruchirapalli,Puthur,10.816613,78.675481,2025,4,17,26.0,80.1,2.0,10675,15
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,4,17,25.6,59.6,264.7,3114,2
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,4,17,22.2,93.2,114.5,10189,24
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,4,17,31.6,47.0,242.0,12443,25
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,4,17,37.4,93.4,152.0,9897,23
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,4,17,28.4,61.1,22.0,11224,32
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,4,17,34.0,62.5,202.4,2919,43
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,4,17,23.8,55.9,100.8,6915,10
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,4,17,31.8,55.8,247.0,14898,7
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,4,17,29.7,92.0,37.4,3317,11
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,4,17,27.2,47.1,30.0,14017,6
Salem,Mettur,11.78386,77.796605,2025,4,17,27.1,58.1,242.3,6522,33
Salem,Omalur,11.743163,78.046521,2025,4,17,35.1,69.5,86.6,11650,0
Salem,Yercadu,11.775337,78.211078,2025,4,17,26.2,67.7,110.9,1311,28
Salem,Salem,11.667494,78.150663,2025,4,17,28.2,89.4,80.1,9232,19
Salem,Edappadi,11.585847,77.839697,2025,4,17,24.0,81.9,36.1,12008,33
Salem,Sankari,11.474599,77.869162,2025,4,17,28.5,81.5,43.9,4357,26
Salem,Vazhappadi,11.657002,78.401244,2025,4,17,36.1,49.4,147.4,1301,25
Salem,Attur,11.59941,78.599066,2025,4,17,37.5,84.1,103.8,4996,34
Salem,Gangavalli,11.497384,78.65202,2025,4,17,36.4,76.1,53.8,2476,48
Chennai,Thiruvotriyur,13.164773,80.300387,2025,4,17,34.4,50.2,143.1,3187,32
Chennai,Manali,13.177337,80.268712,2025,4,17,33.8,84.9,199.9,11213,26
Chennai,Madhavaram,13.148179,80.230612,2025,4,17,38.0,61.4,162.1,3996,8
Chennai,Tondiarpet,13.126294,80.288429,2025,4,17,32.5,53.0,230.1,13749,1
Chennai,Royapuram,13.114361,80.295138,2025,4,17,24.4,77.7,139.4,3361,26
Chennai,Sholinganallur,12.894777,80.218789,2025,4,17,22.3,83.6,83.7,10348,40
Chennai,Ambattur,13.11849,80.15676,2025,4,17,37.4,73.4,196.6,4262,32
Chennai,Anna Nagar,13.08852,80.206771,2025,4,17,25.1,77.8,27.4,6586,2
Chennai,Teynampet,13.045034,80.250918,2025,4,17,25.7,72.4,236.8,4137,18
Chennai,Kodambakkam,13.051635,80.221131,2025,4,17,32.8,79.4,57.0,10811,47
Chennai,Valasaravakkam,13.041316,80.175038,2025,4,17,36.4,63.4,137.1,1152,13
Chennai,Alandur,12.999424,80.199751,2025,4,17,22.3,56.6,40.7,14526,41
Chennai,Adyar,13.001462,80.254135,2025,4,17,35.7,66.5,3.0,8230,49
Chennai,Perungudi,12.964866,80.240739,2025,4,17,34.0,65.8,262.6,5863,5
Chennai,Kotturpuram,13.01584,80.239412,2025,4,17,27.5,68.3,63.7,11513,31
Coimbatore,Mettupalayam,11.29968,76.94244,2025,4,18,34.8,68.1,194.6,7913,31
Coimbatore,Avinashi,11.20233,77.29211,2025,4,18,30.1,66.4,180.4,9982,12
Coimbatore,Thiruppur,11.10319,77.39866,2025,4,18,27.2,88.1,94.9,1581,2
Coimbatore,Palladam,11.005831,77.287908,2025,4,18,22.4,47.0,4.2,11422,34
Coimbatore,Pollachi,10.66167,77.00667,2025,4,18,30.4,49.2,167.4,2915,43
Coimbatore,Udumalaipet,10.581,77.26408,2025,4,18,30.8,65.1,148.6,2006,35
Coimbatore,Valparai,10.32814,76.9558,2025,4,18,24.8,94.7,226.0,11131,5
Coimbatore,Coimbatore North,11.060874,76.947387,2025,4,18,31.4,46.4,2.1,13890,30
Coimbatore,Coimbatore South,10.982548,76.989055,2025,4,18,28.3,59.2,267.5,9976,46
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,4,18,28.3,73.3,22.9,9455,37
Kanyakumari,Kalkulam,8.18425,77.315512,2025,4,18,33.8,56.3,127.2,2791,23
Kanyakumari,Killiyoor,8.265311,77.217375,2025,4,18,27.1,53.6,150.1,12541,20
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,4,18,29.6,93.9,229.8,3598,13
Kanyakumari,Thovalai,8.231171,77.50597,2025,4,18,26.1,55.6,71.4,7886,42
Kanyakumari,Vilavancode,8.313338,77.206699,2025,4,18,27.0,89.9,240.8,6744,37
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,4,18,36.0,72.3,178.5,2931,43
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,4,18,29.4,92.5,82.8,8785,21
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,4,18,26.9,93.0,195.9,4625,37
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,4,18,27.2,53.0,253.4,3280,4
Tiruchirapalli,Puthur,10.816613,78.675481,2025,4,18,30.8,82.6,127.1,4951,16
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,4,18,28.8,58.6,102.1,8946,5
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,4,18,32.8,66.7,73.7,4828,17
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,4,18,25.6,63.4,184.4,9394,28
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,4,18,22.8,84.0,105.3,12366,17
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,4,18,29.8,55.8,179.0,14981,28
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,4,18,31.3,78.0,231.6,3790,17
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,4,18,36.9,69.4,151.7,5278,45
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,4,18,33.1,59.5,103.4,1121,43
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,4,18,33.0,69.7,256.2,9643,38
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,4,18,33.4,83.4,244.2,2743,33
Salem,Mettur,11.78386,77.796605,2025,4,18,23.6,92.2,130.5,11153,11
Salem,Omalur,11.743163,78.046521,2025,4,18,25.7,72.3,51.0,14618,43
Salem,Yercadu,11.775337,78.211078,2025,4,18,33.5,55.2,199.3,11188,27
Salem,Salem,11.667494,78.150663,2025,4,18,34.1,53.9,178.2,6722,5
Salem,Edappadi,11.585847,77.839697,2025,4,18,27.7,59.0,161.8,5445,33
Salem,Sankari,11.474599,77.869162,2025,4,18,25.4,67.7,249.4,2244,10
Salem,Vazhappadi,11.657002,78.401244,2025,4,18,33.0,75.8,178.8,5702,14
Salem,Attur,11.59941,78.599066,2025,4,18,32.8,66.9,133.5,13151,26
Salem,Gangavalli,11.497384,78.65202,2025,4,18,29.9,52.4,42.7,4186,15
Chennai,Thiruvotriyur,13.164773,80.300387,2025,4,18,31.5,91.9,166.6,12455,10
Chennai,Manali,13.177337,80.268712,2025,4,18,23.6,83.5,20.4,4641,42
Chennai,Madhavaram,13.148179,80.230612,2025,4,18,25.9,72.0,222.5,6545,35
Chennai,Tondiarpet,13.126294,80.288429,2025,4,18,26.2,52.9,178.8,7662,49
Chennai,Royapuram,13.114361,80.295138,2025,4,18,29.2,58.0,169.1,8216,22
Chennai,Sholinganallur,12.894777,80.218789,2025,4,18,31.3,70.1,61.6,3083,21
Chennai,Ambattur,13.11849,80.15676,2025,4,18,27.6,68.1,170.3,12692,31
Chennai,Anna Nagar,13.08852,80.206771,2025,4,18,29.0,53.5,221.7,12862,14
Chennai,Teynampet,13.045034,80.250918,2025,4,18,36.9,79.4,66.4,12760,20
Chennai,Kodambakkam,13.051635,80.221131,2025,4,18,27.2,82.1,60.9,5102,34
Chennai,Valasaravakkam,13.041316,80.175038,2025,4,18,31.8,62.7,216.2,3134,44
Chennai,Alandur,12.999424,80.199751,2025,4,18,23.6,89.2,222.2,3741,5
Chennai,Adyar,13.001462,80.254135,2025,4,18,37.9,76.3,17.6,1218,49
Chennai,Perungudi,12.964866,80.240739,2025,4,18,32.8,72.4,56.5,2044,12
Chennai,Kotturpuram,13.01584,80.239412,2025,4,18,25.6,91.2,270.3,12277,34
Coimbatore,Mettupalayam,11.29968,76.94244,2025,5,19,36.0,83.7,121.5,13162,0
Coimbatore,Avinashi,11.20233,77.29211,2025,5,19,30.3,77.4,274.7,10786,44
Coimbatore,Thiruppur,11.10319,77.39866,2025,5,19,28.8,61.9,183.6,13836,42
Coimbatore,Palladam,11.005831,77.287908,2025,5,19,26.9,65.1,252.0,1764,8
Coimbatore,Pollachi,10.66167,77.00667,2025,5,19,24.1,46.6,208.8,14469,29
Coimbatore,Udumalaipet,10.581,77.26408,2025,5,19,22.8,86.4,156.8,2922,27
Coimbatore,Valparai,10.32814,76.9558,2025,5,19,25.1,75.1,23.0,4428,33
Coimbatore,Coimbatore North,11.060874,76.947387,2025,5,19,23.9,69.8,105.9,2007,37
Coimbatore,Coimbatore South,10.982548,76.989055,2025,5,19,35.6,51.8,142.4,7058,43
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,5,19,31.8,45.8,186.7,10066,49
Kanyakumari,Kalkulam,8.18425,77.315512,2025,5,19,31.4,48.8,182.3,4584,12
Kanyakumari,Killiyoor,8.265311,77.217375,2025,5,19,24.4,65.5,3.7,5780,13
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,5,19,32.7,74.9,7.3,2208,40
Kanyakumari,Thovalai,8.231171,77.50597,2025,5,19,29.6,60.8,27.8,9612,27
Kanyakumari,Vilavancode,8.313338,77.206699,2025,5,19,26.0,92.6,42.3,9343,3
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,5,19,33.4,67.7,174.4,2312,30
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,5,19,22.8,79.6,90.5,6544,2
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,5,19,36.0,73.3,70.9,5976,13
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,5,19,23.6,71.6,238.3,3383,34
Tiruchirapalli,Puthur,10.816613,78.675481,2025,5,19,30.6,51.6,23.1,2470,36
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,5,19,37.6,50.7,119.5,3562,30
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,5,19,26.0,88.2,278.5,4043,6
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,5,19,30.5,55.1,161.1,1858,14
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,5,19,34.9,60.3,125.7,1014,43
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,5,19,33.9,76.9,204.1,12925,48
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,5,19,29.0,93.0,244.4,10786,21
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,5,19,35.5,58.1,207.4,1236,38
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,5,19,27.3,80.6,115.0,1701,49
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,5,19,25.7,54.1,146.8,6128,50
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,5,19,33.7,90.6,21.7,13983,22
Salem,Mettur,11.78386,77.796605,2025,5,19,24.1,48.2,93.7,6383,26
Salem,Omalur,11.743163,78.046521,2025,5,19,29.2,67.2,78.4,1575,34
Salem,Yercadu,11.775337,78.211078,2025,5,19,36.7,87.7,243.7,1784,23
Salem,Salem,11.667494,78.150663,2025,5,19,26.9,63.0,209.0,4025,20
Salem,Edappadi,11.585847,77.839697,2025,5,19,28.4,65.9,81.4,14714,8
Salem,Sankari,11.474599,77.869162,2025,5,19,32.9,53.9,172.3,8733,13
Salem,Vazhappadi,11.657002,78.401244,2025,5,19,27.7,76.8,214.1,11259,31
Salem,Attur,11.59941,78.599066,2025,5,19,35.0,47.7,161.8,1644,9
Salem,Gangavalli,11.497384,78.65202,2025,5,19,22.6,91.8,256.4,9772,6
Chennai,Thiruvotriyur,13.164773,80.300387,2025,5,19,28.3,48.5,175.6,14767,8
Chennai,Manali,13.177337,80.268712,2025,5,19,34.2,84.9,194.7,13998,43
Chennai,Madhavaram,13.148179,80.230612,2025,5,19,35.4,72.8,193.5,12828,48
Chennai,Tondiarpet,13.126294,80.288429,2025,5,19,32.6,88.3,236.3,4525,11
Chennai,Royapuram,13.114361,80.295138,2025,5,19,35.8,52.4,270.4,11679,15
Chennai,Sholinganallur,12.894777,80.218789,2025,5,19,25.6,66.8,33.4,7786,34
Chennai,Ambattur,13.11849,80.15676,2025,5,19,24.0,68.4,94.0,10217,37
Chennai,Anna Nagar,13.08852,80.206771,2025,5,19,38.0,69.1,7.5,8986,31
Chennai,Teynampet,13.045034,80.250918,2025,5,19,32.0,92.0,44.2,5270,13
Chennai,Kodambakkam,13.051635,80.221131,2025,5,19,31.1,51.3,232.3,9017,7
Chennai,Valasaravakkam,13.041316,80.175038,2025,5,19,22.6,63.9,204.6,8437,25
Chennai,Alandur,12.999424,80.199751,2025,5,19,24.5,45.3,68.7,3058,4
Chennai,Adyar,13.001462,80.254135,2025,5,19,30.1,51.4,63.1,14227,0
Chennai,Perungudi,12.964866,80.240739,2025,5,19,25.2,54.0,175.3,11652,4
Chennai,Kotturpuram,13.01584,80.239412,2025,5,19,37.5,70.6,94.9,1151,48
Coimbatore,Mettupalayam,11.29968,76.94244,2025,5,20,36.3,49.7,180.8,8926,10
Coimbatore,Avinashi,11.20233,77.29211,2025,5,20,28.0,66.4,88.6,1438,13
Coimbatore,Thiruppur,11.10319,77.39866,2025,5,20,31.7,57.0,255.0,11096,42
Coimbatore,Palladam,11.005831,77.287908,2025,5,20,26.1,65.6,7.8,13122,21
Coimbatore,Pollachi,10.66167,77.00667,2025,5,20,23.9,80.8,177.0,11978,3
Coimbatore,Udumalaipet,10.581,77.26408,2025,5,20,33.2,55.7,216.6,3882,43
Coimbatore,Valparai,10.32814,76.9558,2025,5,20,35.0,48.3,7.5,11996,20
Coimbatore,Coimbatore North,11.060874,76.947387,2025,5,20,36.8,88.9,58.0,12511,24
Coimbatore,Coimbatore South,10.982548,76.989055,2025,5,20,34.0,48.8,109.7,13547,26
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,5,20,22.4,59.8,203.1,8670,3
Kanyakumari,Kalkulam,8.18425,77.315512,2025,5,20,22.5,77.0,161.0,10320,38
Kanyakumari,Killiyoor,8.265311,77.217375,2025,5,20,35.1,72.1,167.0,2123,29
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,5,20,22.4,84.1,2.2,12706,1
Kanyakumari,Thovalai,8.231171,77.50597,2025,5,20,30.1,56.3,216.6,12950,47
Kanyakumari,Vilavancode,8.313338,77.206699,2025,5,20,34.3,57.4,42.5,2735,5
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,5,20,36.2,50.8,172.6,13086,26
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,5,20,31.5,90.8,209.3,2011,35
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,5,20,37.6,47.7,259.0,5887,35
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,5,20,27.3,77.8,186.2,8917,37
Tiruchirapalli,Puthur,10.816613,78.675481,2025,5,20,32.3,94.3,66.5,8977,35
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,5,20,33.7,80.4,183.2,12918,39
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,5,20,29.2,63.6,273.9,2495,17
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,5,20,28.5,74.4,24.3,8903,5
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,5,20,23.5,62.7,173.9,11472,37
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,5,20,29.5,48.9,0.6,13797,46
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,5,20,33.3,84.2,117.7,5327,10
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,5,20,33.3,78.6,170.1,3101,50
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,5,20,28.5,59.8,178.5,1707,11
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,5,20,28.2,90.0,144.4,8404,10
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,5,20,30.9,55.5,206.4,10596,3
Salem,Mettur,11.78386,77.796605,2025,5,20,33.2,49.3,83.7,7217,48
Salem,Omalur,11.743163,78.046521,2025,5,20,23.9,60.4,247.9,7325,33
Salem,Yercadu,11.775337,78.211078,2025,5,20,22.4,86.9,165.2,6343,16
Salem,Salem,11.667494,78.150663,2025,5,20,32.9,69.8,189.8,6712,14
Salem,Edappadi,11.585847,77.839697,2025,5,20,33.2,59.5,125.4,12097,38
Salem,Sankari,11.474599,77.869162,2025,5,20,30.8,58.5,29.8,11357,14
Salem,Vazhappadi,11.657002,78.401244,2025,5,20,33.1,69.1,161.1,12240,31
Salem,Attur,11.59941,78.599066,2025,5,20,37.4,59.0,248.4,7539,7
Salem,Gangavalli,11.497384,78.65202,2025,5,20,26.3,53.0,41.0,7031,35
Chennai,Thiruvotriyur,13.164773,80.300387,2025,5,20,23.5,58.8,60.7,8130,48
Chennai,Manali,13.177337,80.268712,2025,5,20,23.4,50.9,74.8,10992,30
Chennai,Madhavaram,13.148179,80.230612,2025,5,20,27.7,82.7,53.2,9234,4
Chennai,Tondiarpet,13.126294,80.288429,2025,5,20,24.4,63.8,137.0,3559,9
Chennai,Royapuram,13.114361,80.295138,2025,5,20,32.7,61.8,126.5,3174,32
Chennai,Sholinganallur,12.894777,80.218789,2025,5,20,36.8,75.1,178.0,10363,23
Chennai,Ambattur,13.11849,80.15676,2025,5,20,32.1,91.6,122.1,9206,48
Chennai,Anna Nagar,13.08852,80.206771,2025,5,20,37.7,92.9,107.2,7643,37
Chennai,Teynampet,13.045034,80.250918,2025,5,20,25.0,82.5,243.8,5045,6
Chennai,Kodambakkam,13.051635,80.221131,2025,5,20,33.9,77.5,12.5,13754,17
Chennai,Valasaravakkam,13.041316,80.175038,2025,5,20,25.7,57.3,99.9,6798,7
Chennai,Alandur,12.999424,80.199751,2025,5,20,31.6,86.8,10.0,1398,31
Chennai,Adyar,13.001462,80.254135,2025,5,20,27.9,64.7,214.4,1080,23
Chennai,Perungudi,12.964866,80.240739,2025,5,20,23.4,63.1,243.3,13418,28
Chennai,Kotturpuram,13.01584,80.239412,2025,5,20,28.7,90.6,207.9,9853,33
Coimbatore,Mettupalayam,11.29968,76.94244,2025,5,21,36.0,72.5,103.7,4211,2
Coimbatore,Avinashi,11.20233,77.29211,2025,5,21,34.5,91.0,41.3,4599,45
Coimbatore,Thiruppur,11.10319,77.39866,2025,5,21,23.1,71.7,89.8,9199,17
Coimbatore,Palladam,11.005831,77.287908,2025,5,21,22.2,72.0,58.3,8381,26
Coimbatore,Pollachi,10.66167,77.00667,2025,5,21,27.0,66.4,275.2,14754,44
Coimbatore,Udumalaipet,10.581,77.26408,2025,5,21,29.8,89.7,237.8,12044,49
Coimbatore,Valparai,10.32814,76.9558,2025,5,21,31.8,56.4,237.5,7308,46
Coimbatore,Coimbatore North,11.060874,76.947387,2025,5,21,30.3,88.7,30.1,5091,35
Coimbatore,Coimbatore South,10.982548,76.989055,2025,5,21,34.6,89.3,75.3,7526,22
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,5,21,30.9,48.1,94.2,8793,37
Kanyakumari,Kalkulam,8.18425,77.315512,2025,5,21,24.6,91.9,277.5,14364,6
Kanyakumari,Killiyoor,8.265311,77.217375,2025,5,21,34.4,87.5,166.6,2035,15
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,5,21,30.3,71.7,158.4,9833,9
Kanyakumari,Thovalai,8.231171,77.50597,2025,5,21,30.7,65.0,235.0,1328,4
Kanyakumari,Vilavancode,8.313338,77.206699,2025,5,21,28.8,60.6,16.3,2110,45
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,5,21,29.9,89.0,67.3,1658,7
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,5,21,27.1,73.5,187.4,7281,39
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,5,21,28.1,91.7,195.9,7577,9
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,5,21,28.0,69.4,20.2,8645,25
Tiruchirapalli,Puthur,10.816613,78.675481,2025,5,21,34.8,50.2,172.7,4764,9
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,5,21,32.9,48.2,87.5,1496,50
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,5,21,26.2,86.9,127.1,6611,25
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,5,21,34.0,89.2,128.0,7858,13
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,5,21,32.0,73.3,151.5,3877,14
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,5,21,30.6,47.6,162.3,11706,3
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,5,21,31.8,73.7,273.8,5418,40
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,5,21,24.8,45.4,190.0,8094,42
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,5,21,35.4,91.3,127.3,14722,17
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,5,21,36.9,89.3,226.6,6876,41
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,5,21,33.8,47.3,209.8,11635,1
Salem,Mettur,11.78386,77.796605,2025,5,21,32.4,62.8,266.8,5312,47
Salem,Omalur,11.743163,78.046521,2025,5,21,22.1,70.9,28.7,10919,11
Salem,Yercadu,11.775337,78.211078,2025,5,21,26.0,65.4,98.5,1896,2
Salem,Salem,11.667494,78.150663,2025,5,21,28.5,59.4,91.1,7556,4
Salem,Edappadi,11.585847,77.839697,2025,5,21,34.9,46.1,207.6,14059,45
Salem,Sankari,11.474599,77.869162,2025,5,21,34.2,73.2,104.8,14945,15
Salem,Vazhappadi,11.657002,78.401244,2025,5,21,28.5,93.4,199.6,6308,46
Salem,Attur,11.59941,78.599066,2025,5,21,26.1,60.7,164.9,11865,29
Salem,Gangavalli,11.497384,78.65202,2025,5,21,28.4,83.3,96.5,9467,48
Chennai,Thiruvotriyur,13.164773,80.300387,2025,5,21,28.6,75.8,220.2,6289,28
Chennai,Manali,13.177337,80.268712,2025,5,21,24.1,89.7,70.0,13150,18
Chennai,Madhavaram,13.148179,80.230612,2025,5,21,31.7,88.2,79.5,13957,29
Chennai,Tondiarpet,13.126294,80.288429,2025,5,21,27.4,89.3,223.1,1012,32
Chennai,Royapuram,13.114361,80.295138,2025,5,21,24.5,87.7,42.6,13912,10
Chennai,Sholinganallur,12.894777,80.218789,2025,5,21,31.0,75.1,212.5,14417,44
Chennai,Ambattur,13.11849,80.15676,2025,5,21,24.5,93.4,35.7,2301,25
Chennai,Anna Nagar,13.08852,80.206771,2025,5,21,34.0,62.7,109.5,11745,12
Chennai,Teynampet,13.045034,80.250918,2025,5,21,29.1,71.9,270.3,8506,25
Chennai,Kodambakkam,13.051635,80.221131,2025,5,21,33.8,45.2,75.6,5270,0
Chennai,Valasaravakkam,13.041316,80.175038,2025,5,21,36.1,82.3,217.0,13558,37
Chennai,Alandur,12.999424,80.199751,2025,5,21,26.0,61.0,207.7,6340,29
Chennai,Adyar,13.001462,80.254135,2025,5,21,23.3,50.6,43.3,4371,12
Chennai,Perungudi,12.964866,80.240739,2025,5,21,22.1,80.7,171.7,3121,29
Chennai,Kotturpuram,13.01584,80.239412,2025,5,21,37.9,87.9,111.9,6878,43
Coimbatore,Mettupalayam,11.29968,76.94244,2025,5,22,37.1,56.5,260.4,3516,39
Coimbatore,Avinashi,11.20233,77.29211,2025,5,22,36.4,85.8,201.2,4899,24
Coimbatore,Thiruppur,11.10319,77.39866,2025,5,22,36.3,62.8,44.9,9303,40
Coimbatore,Palladam,11.005831,77.287908,2025,5,22,31.8,81.8,246.7,9621,43
Coimbatore,Pollachi,10.66167,77.00667,2025,5,22,26.3,86.8,137.4,12983,36
Coimbatore,Udumalaipet,10.581,77.26408,2025,5,22,31.3,52.3,45.5,2591,29
Coimbatore,Valparai,10.32814,76.9558,2025,5,22,34.6,83.6,58.5,8716,48
Coimbatore,Coimbatore North,11.060874,76.947387,2025,5,22,26.2,67.8,54.1,2486,18
Coimbatore,Coimbatore South,10.982548,76.989055,2025,5,22,34.6,67.8,37.4,8176,28
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,5,22,22.6,47.1,115.3,4730,10
Kanyakumari,Kalkulam,8.18425,77.315512,2025,5,22,36.3,59.7,82.0,9566,1
Kanyakumari,Killiyoor,8.265311,77.217375,2025,5,22,28.3,76.0,15.8,5460,47
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,5,22,27.2,75.0,241.7,14828,24
Kanyakumari,Thovalai,8.231171,77.50597,2025,5,22,33.3,71.9,136.9,13451,7
Kanyakumari,Vilavancode,8.313338,77.206699,2025,5,22,24.9,60.3,254.6,5026,41
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,5,22,34.3,93.9,252.2,11370,16
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,5,22,31.7,79.4,97.6,9705,31
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,5,22,36.6,71.3,263.3,8172,15
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,5,22,29.8,86.0,166.0,8710,41
Tiruchirapalli,Puthur,10.816613,78.675481,2025,5,22,31.8,64.6,141.9,10084,33
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,5,22,31.3,93.6,5.9,8410,21
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,5,22,33.2,75.3,13.6,8733,16
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,5,22,28.3,77.8,201.7,5316,6
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,5,22,30.5,45.6,21.4,9653,36
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,5,22,31.7,45.4,35.9,6865,7
