city,zone,latitude,longitude,year,week,month,temperature,humidity,rainfall,sanitation_score,population_density,dengue_cases,risk_score
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,17,4,23.2,55.7,1.6,76.4,10020,24,47.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,18,5,20.8,51.4,4.8,71.8,2388,19,47.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,19,5,23.7,57.1,3.4,64.9,3200,19,50.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,20,5,19.8,66.2,0.5,81.9,13314,27,38.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,21,5,23.3,61.2,2.0,73.0,2376,20,45.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,22,6,17.9,59.7,42.9,59.5,5834,11,57.5
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,23,6,15.1,66.8,12.7,71.2,8282,24,48.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,24,6,16.1,72.9,32.5,82.1,9500,24,57.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,25,6,15.2,68.5,22.8,66.1,6760,18,53.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,26,6,15.5,79.9,35.0,75.4,4771,24,60.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,27,7,15.4,78.2,148.0,78.3,10567,22,71.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,28,7,17.8,82.6,113.4,65.2,1674,28,78.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,29,7,15.0,76.9,6.6,79.2,8622,27,49.5
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,30,7,15.6,76.3,18.7,62.4,9392,20,59.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,31,8,15.0,75.0,53.7,74.8,11176,30,65.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,32,8,18.5,84.7,30.7,59.9,6511,31,74.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,33,8,16.3,87.7,47.1,84.2,7981,40,74.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,34,8,17.2,75.8,14.1,74.1,8391,33,64.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,35,9,18.7,83.9,17.5,77.4,8660,39,74.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,36,9,17.8,79.8,103.9,100.0,8086,48,83.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,37,9,17.3,81.8,33.9,86.4,7700,52,82.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,38,9,18.3,79.7,89.0,79.6,7021,49,92.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,39,9,18.7,73.9,40.1,61.9,14181,41,87.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,40,10,26.3,70.0,22.2,83.7,9151,59,93.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,41,10,25.4,66.3,18.5,77.8,6194,49,89.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,42,10,21.8,75.0,41.7,70.5,5473,53,96.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,43,10,24.8,78.8,39.9,81.4,7264,60,100.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,44,11,29.4,65.1,4.1,81.0,1404,56,88.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,45,11,26.6,65.3,4.1,76.6,3942,54,84.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,46,11,30.2,54.1,1.5,75.8,8236,53,80.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,47,11,30.0,55.8,8.2,75.5,4830,51,90.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,48,12,33.1,54.4,1.0,67.7,5351,48,81.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,49,12,33.4,52.8,0.8,76.3,11573,54,79.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,50,12,31.7,49.4,0.8,88.3,2243,50,72.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,51,12,33.6,40.0,5.2,75.4,6883,50,82.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2021,52,12,34.7,42.8,3.0,88.0,2350,52,79.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,1,1,35.9,50.0,5.3,88.3,5825,61,90.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,2,1,31.6,40.8,7.3,69.7,14805,48,84.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,3,1,30.6,40.0,7.6,67.2,9220,44,81.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,4,1,35.8,40.0,8.3,85.9,9401,50,86.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,5,2,34.4,40.0,3.0,81.2,9956,46,77.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,6,2,32.1,41.5,0.8,84.0,11545,48,66.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,7,2,34.8,42.6,4.0,68.0,2280,42,79.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,8,2,33.5,40.7,0.4,71.5,13875,39,66.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,9,3,32.8,42.8,11.1,75.0,5528,36,79.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,10,3,32.5,40.8,9.6,92.2,4731,43,73.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,11,3,29.9,48.8,4.6,69.2,2612,32,69.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,12,3,29.6,40.0,2.0,93.4,2942,41,57.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,13,3,28.8,47.9,9.9,61.8,2168,25,70.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,14,4,26.4,45.0,2.1,100.0,6902,42,52.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,15,4,25.7,44.0,2.9,69.1,1627,29,55.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,16,4,25.5,51.3,3.4,85.5,9946,34,56.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,17,4,24.2,58.8,6.4,81.1,4281,32,61.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,18,5,21.8,61.2,11.8,73.9,6468,30,64.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,19,5,23.4,55.5,4.1,66.5,4221,25,55.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,20,5,18.7,61.4,7.8,90.3,12060,26,51.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,21,5,22.1,64.8,0.9,86.2,6394,31,46.5
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,22,6,20.6,68.7,27.7,55.1,5096,19,69.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,23,6,18.7,75.2,30.1,74.8,5959,22,65.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,24,6,17.7,73.3,31.3,82.0,13209,27,62.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,25,6,20.5,69.9,57.2,63.6,14362,19,71.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,26,6,18.2,62.1,66.1,58.6,13590,20,65.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,27,7,15.0,86.3,12.9,83.3,12199,31,57.5
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,28,7,15.0,76.2,52.7,75.1,14851,25,64.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,29,7,15.9,75.3,28.3,75.0,5496,21,59.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,30,7,17.1,80.0,41.0,83.3,4123,38,69.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,31,8,15.0,85.9,65.3,63.3,12561,29,76.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,32,8,16.5,70.5,18.4,75.9,10896,26,59.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,33,8,17.8,78.3,81.6,63.7,3258,27,77.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,34,8,15.1,80.1,105.8,74.0,13327,37,78.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,35,8,18.5,85.0,25.1,76.3,12733,40,75.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,36,9,15.3,79.4,120.5,73.8,13121,38,81.6
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,37,9,20.1,78.1,49.2,81.2,9898,48,84.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,38,9,22.6,73.7,86.0,70.8,5278,44,93.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,39,9,20.1,70.9,11.2,71.5,1139,47,76.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,40,10,24.0,80.2,14.1,78.6,13616,55,88.9
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,41,10,22.8,76.9,27.2,71.5,5906,50,93.4
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,42,10,23.8,76.7,13.2,83.6,5617,55,88.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,43,10,25.3,59.7,20.0,80.2,14472,51,88.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,44,11,28.6,68.2,0.5,84.8,6679,58,77.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,45,11,29.8,62.1,12.8,60.2,13830,49,96.3
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,46,11,30.8,65.0,0.7,68.0,7616,55,83.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,47,11,28.4,57.5,0.2,64.0,7647,50,73.7
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,48,11,32.2,50.8,0.3,77.0,14465,57,76.0
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,49,12,36.3,51.6,1.9,67.6,10501,48,87.1
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,50,12,30.8,48.3,2.0,85.6,13415,52,75.8
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,51,12,36.4,55.7,2.1,72.7,11736,53,89.2
Tiruchirapalli,Thuvakudi,10.752956248763715,78.83011220920471,2022,52,12,34.3,45.7,1.8,82.0,1194,56,80.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,1,1,32.5,41.4,3.1,64.0,2048,32,44.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,2,1,35.3,40.9,7.3,86.5,14509,49,73.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,3,1,37.5,43.7,16.4,73.7,7541,50,90.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,4,1,33.6,40.0,4.0,53.9,10909,33,75.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,5,1,34.1,45.8,2.0,70.0,14231,48,74.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,6,2,36.1,40.0,0.7,92.5,5044,50,68.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,7,2,34.8,45.8,7.2,68.2,9615,42,84.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,8,2,33.9,40.0,3.9,75.9,6388,43,74.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,9,2,35.7,41.3,0.3,88.5,10326,45,66.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,10,3,30.9,40.0,1.6,62.9,9043,32,65.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,11,3,32.0,44.5,4.7,87.8,8539,37,68.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,12,3,28.4,40.0,5.9,65.2,8580,32,65.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,13,3,24.2,41.3,2.8,83.8,10439,29,49.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,14,4,27.5,42.6,2.7,85.4,1640,32,52.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,15,4,26.3,47.4,0.3,73.9,13079,26,45.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,16,4,23.4,47.3,8.6,62.7,2492,18,55.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,17,4,26.1,47.0,2.4,89.8,5717,27,45.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,18,4,25.7,50.2,3.9,76.3,11588,26,51.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,19,5,22.1,56.2,3.3,64.1,8476,18,47.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,20,5,21.2,59.0,0.8,73.1,6681,22,39.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,21,5,21.2,67.6,1.8,72.7,12473,24,46.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,22,5,17.6,63.1,21.8,86.1,14805,28,54.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,23,6,18.8,74.0,94.3,93.0,12659,29,70.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,24,6,15.7,69.4,45.0,73.5,13981,28,63.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,25,6,19.2,69.7,39.0,63.7,5873,22,68.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,26,6,15.0,69.2,12.0,81.7,7407,26,51.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,27,7,17.6,72.2,52.4,79.7,11043,30,68.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,28,7,15.0,83.0,18.4,59.1,14491,23,63.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,29,7,15.0,73.8,72.1,80.4,14270,31,67.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,30,7,15.0,78.5,42.0,66.3,14923,31,69.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,31,7,17.5,85.3,52.2,83.5,3869,42,77.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,32,8,15.0,82.1,55.9,60.7,7800,33,77.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,33,8,15.0,74.7,60.1,75.5,5081,35,73.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,34,8,15.0,80.5,41.2,68.5,3942,33,75.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,35,8,18.7,79.1,35.6,69.5,11120,39,80.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,36,9,17.7,71.5,141.2,75.1,13013,37,83.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,37,9,18.1,82.6,32.0,75.2,8079,45,80.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,38,9,19.0,74.3,53.4,72.2,8501,46,84.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,39,9,22.4,71.5,103.2,92.6,7302,57,94.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,40,9,22.5,73.5,66.5,67.2,11798,49,97.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,41,10,19.7,73.1,33.4,76.1,4005,49,88.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,42,10,23.7,74.0,45.3,58.8,12444,40,97.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,43,10,25.1,70.8,109.2,65.4,10316,53,100.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,44,10,26.9,69.1,59.3,55.2,2565,46,100.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,45,11,28.2,65.8,5.8,77.5,7447,60,86.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,46,11,30.7,59.6,2.8,77.0,12446,54,82.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,47,11,30.3,59.8,1.8,82.2,1715,61,83.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,48,11,27.9,58.5,0.1,83.9,4927,59,73.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,49,12,33.0,53.6,1.4,72.8,3587,57,87.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,50,12,30.7,43.7,11.6,100.0,5485,64,88.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,51,12,31.0,53.6,0.7,72.6,11290,57,83.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,52,12,34.7,55.2,5.9,60.0,9810,52,99.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2020,53,12,32.6,45.2,23.4,74.2,5782,51,97.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,1,1,36.3,47.6,0.6,87.0,11922,62,83.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,2,1,35.2,48.4,0.2,62.2,2093,47,79.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,3,1,36.0,45.0,4.0,98.9,12436,62,85.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,4,1,31.7,40.0,5.0,94.0,12903,55,80.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,5,2,31.9,40.0,2.6,89.1,12835,53,77.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,6,2,32.1,40.2,1.2,64.3,4559,43,74.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,7,2,33.1,46.7,0.6,80.1,9085,45,73.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,8,2,30.1,42.2,3.4,83.8,7738,47,72.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,9,3,30.9,41.1,0.2,84.9,13482,45,61.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,10,3,29.9,49.1,3.7,61.1,10057,33,73.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,11,3,31.8,40.0,8.2,74.1,2986,39,74.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,12,3,27.8,43.4,3.3,79.7,7041,35,61.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,13,3,28.7,41.2,4.2,76.1,2253,35,62.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,14,4,26.5,49.1,8.0,72.8,13376,26,63.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,15,4,23.5,43.9,5.9,75.4,2723,21,52.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,16,4,26.9,46.9,15.2,77.6,9264,27,62.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,17,4,22.8,52.5,10.8,78.8,13558,27,55.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,18,5,21.2,60.7,1.7,73.2,13771,19,43.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,19,5,25.4,60.9,0.6,72.0,6341,24,46.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,20,5,20.6,63.1,2.5,87.2,7719,29,45.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,21,5,17.8,61.0,2.8,86.7,8388,25,40.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,22,6,19.5,67.5,19.0,72.4,3700,25,60.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,23,6,16.9,60.3,64.4,73.4,5141,16,60.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,24,6,15.0,77.7,30.0,84.7,4397,27,59.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,25,6,16.7,73.9,62.8,69.1,9291,20,66.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,26,6,17.2,77.7,39.6,84.7,1731,28,63.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,27,7,15.2,74.5,19.6,85.4,8572,36,57.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,28,7,15.0,73.1,83.0,67.2,1437,25,70.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,29,7,15.0,71.8,34.0,57.8,2199,26,65.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,30,7,15.5,71.4,77.0,63.0,11467,27,71.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,31,8,17.4,76.2,48.5,60.0,12378,28,73.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,32,8,15.5,71.8,70.8,74.1,12069,31,69.1
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,33,8,15.9,73.6,12.8,77.4,13283,37,60.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,34,8,16.0,78.9,17.0,60.3,8567,27,66.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,35,9,19.9,75.8,35.3,70.1,7244,34,75.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,36,9,17.5,73.7,162.5,62.9,6630,36,86.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,37,9,19.6,84.1,58.0,86.3,13221,51,85.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,38,9,23.3,85.5,6.6,84.3,7542,54,79.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,39,9,24.4,74.6,25.2,85.9,4185,53,89.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,40,10,23.2,74.8,81.1,69.4,7499,45,100.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,41,10,21.9,68.4,27.8,77.7,1618,54,90.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,42,10,25.1,69.2,88.2,77.3,1175,56,100.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,43,10,28.6,72.0,68.8,68.6,5105,51,100.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,44,11,26.0,63.8,4.7,89.0,2878,59,81.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,45,11,28.1,59.0,13.0,69.9,12617,55,93.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,46,11,28.6,54.8,0.9,82.7,3236,58,76.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,47,11,31.2,58.2,7.9,77.0,6359,61,95.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,48,12,33.3,53.5,3.1,67.4,11982,51,90.6
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,49,12,36.1,58.0,2.5,54.9,13266,57,97.8
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,50,12,33.7,42.7,8.1,87.0,8606,54,88.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,51,12,35.1,41.2,4.5,82.3,8942,54,86.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2021,52,12,36.4,51.7,3.6,65.6,8558,52,92.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,1,1,32.5,44.5,4.9,96.1,2117,62,83.7
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,2,1,34.3,40.0,7.4,65.5,2352,50,90.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,3,1,36.0,49.2,2.8,79.0,9985,60,89.9
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,4,1,36.7,42.9,2.1,68.3,11764,45,85.2
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,5,2,36.1,40.0,0.7,97.9,4969,59,76.0
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,6,2,36.4,40.2,7.0,70.8,12691,47,89.4
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,7,2,31.3,40.3,4.0,76.0,8171,46,77.5
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,8,2,30.4,44.6,7.0,88.8,3297,47,77.3
Tiruchirapalli,Edamalaipatti Pudur,10.776544783166937,78.67361068970932,2022,9,3,28.9,40.0,1.0,76.0,8713,38,62.9
